"id","cout_materiaux_ht","cout_implementation_ht","cout_total_ht","cout_induit_ht","date_sigture_devis","date_facture","date_x","annee_travaux","revenu_mo","climat","Code Région","region","Code département","departement","type_logement","annee_construction","constr_cat","nb_pieces","surf_habitable","montant_aides_fincieres","type_aides_fincieres","renovation_globale","marque","modele","poste_isolation","isolant","epaisseur","resistance","surface","lambda"
"3796",13744.07583,13744.07583,27488.15166,,,"31/10/2011","31/10/2011",2011,,"H1",24,"CVL",,,,,,,,,,,,,"ITE","PLASTIQUES",140,2.8,92,
"3797",,,27620.85308,,,,,,,"H1",32,"HDF","60","OISE","INDIVIDUEL",1900,"av. 1945",,140,,,"Rénovation à plusieurs gestes de travaux",,,"ITE",,,,,
"3798",,,27632,,"29/05/2015","15/06/2018","15/06/2018",2018,,"H2",76,"OCC","46","LOT","INDIVIDUEL",,,,,,,,"STO",,"ITE","PLASTIQUES",140,3,231,
"3799",,,27712.79621,,,,,,,"H1",32,"HDF","60","OISE","INDIVIDUEL",2000,"ap. 1990",,120,,,"Rénovation à plusieurs gestes de travaux",,,"ITE",,,,,
"3800",,,27715.63981,,,,,,15703,"H1",32,"HDF","60","OISE","INDIVIDUEL",1900,"av. 1945",,60,,,"Rénovation à plusieurs gestes de travaux",,,"COMBLES PERDUES",,,,,
"3801",,,27760.18957,,,"10/06/2014","10/06/2014",2014,,"H2",53,"BRE","56","MORBIHAN",,,,,,,,,,,"ITE","PLASTIQUES",,4.2,194.07,
"3802",,,27829,,,,,,,"H1",28,"NOR",,,"INDIVIDUEL",,,,99,1200,"DEPT - AIDE A L'HABITAT DURABLE","remplacement menuiseries extérieures

+ isolation par l'exterieur",,,"ITI",,,,,
"3803",,,27829,,,,,,,"H1",28,"NOR",,,"INDIVIDUEL",,,,99,2500,"AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE","remplacement menuiseries extérieures

+ isolation par l'exterieur",,,"ITI",,,,,
"3804",,,27829,,,,,,,"H1",28,"NOR",,,"INDIVIDUEL",,,,99,10000,"AH - TRAVAUX D'AMELIORATION ENERGETIQUE","remplacement menuiseries extérieures

+ isolation par l'exterieur",,,"ITI",,,,,
"3805",,,27829,,,,,,,"H1",28,"NOR",,,"INDIVIDUEL",,,,99,2000,"CODAH - ASE","remplacement menuiseries extérieures

+ isolation par l'exterieur",,,"ITI",,,,,
"3806",,,27929.85782,,,,,,,"H1",84,"ARA","42","LOIRE",,,,,,,,"TRES PERFORMANT - 3 BOUQUETS OU PLUS",,,"ITI",,,,,
"3807",,,27945.0237,,,,,,,"H1",84,"ARA","42","LOIRE",,,,,,,,"TRES PERFORMANT - 3 BOUQUETS OU PLUS",,,"ITI",,,,,
"3808",,,28010.42654,,,,,,,"H1",32,"HDF","80","SOMME","INDIVIDUEL",1900,"av. 1945",,120,,,"Rénovation à plusieurs gestes de travaux",,,"ITE",,,,,
"3809",,,28069.19431,,,,,,,"H1",32,"HDF","60","OISE","INDIVIDUEL",1976,"de 1974 à 1990",,126,,,"Rénovation à plusieurs gestes de travaux",,,"ITE",,,,,
"3810",,,28161,,"01/01/2013","01/01/2013","01/01/2013",2013,,"H1",28,"NOR",,,"INDIVIDUEL",1800,"av. 1945",,125,6353,"AH HABITER MIEUX","Rénovation à plusieurs gestes de travaux",,,"RAMPANTS","LAINE VEGETALE",200,,198,
"3811",,,28192.41706,,,"05/04/2017","05/04/2017",2017,,"H2",53,"BRE","56","MORBIHAN",,,,,,,,,,,"ITE","PLASTIQUES",,4,139.84,
"3812",,,28202.8436,,,"21/02/2015","21/02/2015",2015,,"H2",53,"BRE","56","MORBIHAN",,,,,,,,,,,"ITE","PLASTIQUES",,3.9,244.2,
"3813",,,28217.06161,,,,,,,"H2",53,"BRE","35","ILLE-ET-VILAINE",,1700,"av. 1945",,100,,,,,,"ITI",,,,,
"3814",,,28221.80095,,,,,,,"H1",32,"HDF","80","SOMME","INDIVIDUEL",1900,"av. 1945",,110,,,"Rénovation à plusieurs gestes de travaux",,,"ITE",,,,,
"3815",,,28237.91469,,,,,,,"H1",32,"HDF","02","AISNE","INDIVIDUEL",1949,"de 1945 à 1973",,122,,,"Rénovation à plusieurs gestes de travaux",,,"COMBLES PERDUES",,,,,
"3816",,,28278.67299,,"28/09/2016",,"28/09/2016",2016,,,75,"NAQ",,,"INDIVIDUEL",,,,,,,,,,"RAMPANTS","LAINE MINERALE",100,2.9,,
"3817",,,28436.01896,,,,,,16526,"H1",32,"HDF","80","SOMME","INDIVIDUEL",1900,"av. 1945",,58,,,"Rénovation à plusieurs gestes de travaux",,,"COMBLES PERDUES",,,,,
"3818",,,28436.01896,,,,,,,"H2",53,"BRE","35","ILLE-ET-VILAINE",,1947,"de 1945 à 1973",,95,,,,,,"COMBLES PERDUES",,,,,
"3819",,,28436.01896,,,,,,,"H2",53,"BRE","35","ILLE-ET-VILAINE",,1550,"av. 1945",,196,,,,,,"ITI",,,,,
"3820",,,28436.01896,,,,,,,"H1",84,"ARA","42","LOIRE",,,,,,,,"TRES PERFORMANT - 3 BOUQUETS OU PLUS",,,,,,,,
"3821",,,28436.01896,,,,,,,"H1",84,"ARA","42","LOIRE",,,,,,,,"TRES PERFORMANT - 3 BOUQUETS OU PLUS",,,"ITI",,,,,
"3822",,,28436.01896,,,,,,,"H1",84,"ARA","42","LOIRE",,,,,,,,"TRES PERFORMANT - 3 BOUQUETS OU PLUS",,,,,,,,
"3823",,,28460.66351,,,,,,,"H1",84,"ARA","42","LOIRE",,,,,,,,"PERFORMANT - BOUQUET 2 TRAVAUX",,,,,,,,
"3824",,,28530.80569,,,,,,28622,"H1",32,"HDF","02","AISNE","INDIVIDUEL",1900,"av. 1945",,161,,,"Rénovation à plusieurs gestes de travaux",,,"ITE",,,,,
"3825",,,28699.52607,,,,,,,"H1",32,"HDF","60","OISE","INDIVIDUEL",1900,"av. 1945",,120,,,"Rénovation à plusieurs gestes de travaux",,,"ITE",,,,,
"3826",,,28849.2891,,,,,,,"H1",84,"ARA","42","LOIRE",,,,,,,,"BBC RENOVATION",,,,,,,,
"3827",,,28892.891,,,,,,8635,"H1",32,"HDF","02","AISNE","INDIVIDUEL",1900,"av. 1945",,250,,,"Rénovation à plusieurs gestes de travaux",,,"ITE",,,,,
"3828",,,28986.72986,,,,,,,"H1",32,"HDF","60","OISE","INDIVIDUEL",1900,"av. 1945",,189,,,"Rénovation à plusieurs gestes de travaux",,,"ITE",,,,,
"3829",,,29346.91943,,,,,,32991,"H1",32,"HDF","80","SOMME","INDIVIDUEL",,,,90,,,"Rénovation à plusieurs gestes de travaux",,,"ITE",,,,,
"3830",,,29383.88626,,,,,,,"H1",32,"HDF","60","OISE","INDIVIDUEL",1949,"de 1945 à 1973",,134,,,"Rénovation à plusieurs gestes de travaux",,,"ITE",,,,,
"3831",,,29383.88626,,,,,,25228,"H1",32,"HDF","80","SOMME","INDIVIDUEL",1949,"de 1945 à 1973",,100,,,"Rénovation à plusieurs gestes de travaux",,,"ITE",,,,,
"3832",,,29420.85308,,,,,,48000,"H1",32,"HDF",,,"INDIVIDUEL",1976,"de 1974 à 1990",,100,,,"Rénovation à plusieurs gestes de travaux",,,"COMBLES PERDUES",,,,,
"3833",,,29506,,,,,,,,76,"OCC",,,,,,,,,,,,,"SARKING","LAINE VEGETALE",,,147.5,
"3834",,,29629.38389,,,,,,,"H1",32,"HDF","02","AISNE","INDIVIDUEL",1900,"av. 1945",,125,,,"Rénovation à plusieurs gestes de travaux",,,"COMBLES PERDUES",,,,,
"3835",,,29685.30806,,,,,,,"H1",32,"HDF","60","OISE","INDIVIDUEL",1949,"de 1945 à 1973",,80,,,"Rénovation à plusieurs gestes de travaux",,,"ITE",,,,,
"3836",,,29715.63981,,,,,,,"H1",32,"HDF","02","AISNE","INDIVIDUEL",1900,"av. 1945",,110,,,"Rénovation à plusieurs gestes de travaux",,,"ITE",,,,,
"3837",,,29732.70142,,,,,,,"H1",32,"HDF","80","SOMME","INDIVIDUEL",1900,"av. 1945",,130,,,"Rénovation à plusieurs gestes de travaux",,,"ITE",,,,,
"3838",17805,11932.44076,29737.44076,11931.75355,"31/01/2018","07/12/2018","07/12/2018",2018,,"H1",24,"CVL","45","LOIRET","INDIVIDUEL",,,,,,,"BBC RENOVATION",,,"ITE","PLASTIQUES",180,4.8,150,
"3839",,,29743.12796,,,,,,,"H1",32,"HDF","60","OISE","INDIVIDUEL",1900,"av. 1945",,155,,,"Rénovation à plusieurs gestes de travaux",,,"ITE",,,,,
"3840",,,29749,2878,"30/08/2017",,"30/08/2017",2017,,"H2",24,"CVL","41","LOIR-ET-CHER","INDIVIDUEL",,,,,,,,,,"ITE","PLASTIQUES",140,4.1,172,
"3841",29882,,29881.51659,,"11/01/2016",,"11/01/2016",2016,,"H2",53,"BRE","56","MORBIHAN","INDIVIDUEL",,,,,,,,,,"ITE","PLASTIQUES",120,3.8,211,0.032
"3842",,,30097,,"28/02/2018",,"28/02/2018",2018,,"H2",53,"BRE",,,,,,,,,,,,,"ITE","LAINE VEGETALE",175,4.6,124.5,0.038
"3843",,,30196,1137.440758,"17/04/2018",,"17/04/2018",2018,,"H1",44,"GDE","67","BAS-RHIN",,1963,"de 1945 à 1973",,150,,,,"PAVATEX","PAWALL SMART","ITE","LAINE VEGETALE",180,4.6,201,
"3844",,,30331.75355,,,,,,,"H1",32,"HDF","02","AISNE","INDIVIDUEL",1900,"av. 1945",,70,,,"Rénovation à plusieurs gestes de travaux",,,"ITE",,,,,
"3845",,,30398.10427,,,,,,,"H1",32,"HDF","60","OISE","INDIVIDUEL",1949,"de 1945 à 1973",,100,,,"Rénovation à plusieurs gestes de travaux",,,"ITE",,,,,
"3846",,,30400,,,,,,,"H1",32,"HDF","60","OISE","INDIVIDUEL",1900,"av. 1945",,136,,,"Rénovation à plusieurs gestes de travaux",,,"COMBLES PERDUES",,,,,
"3847",,,30500,,,,,,,"H1",28,"NOR","76","SEINE-MARITIME","INDIVIDUEL",,,,164,2000,"CODAH - ASE","nouveau bouquet :isolation sol combles-rplcmt couverture fibro

+ 2 fen�tres

+ isolation plafond cave

ancien bouquet :Pose 10 panneaux photovoltaiques(17%)en appoint PAC (83%)+ isolation sol combles et remplacement couverture fibro",,,"TOITURE TERRASSE",,,,,
"3848",,,30500,,,,,,,"H1",28,"NOR","76","SEINE-MARITIME","INDIVIDUEL",,,,164,1200,"DEPT - AIDE A L'HABITAT DURABLE","nouveau bouquet :isolation sol combles-rplcmt couverture fibro

+ 2 fen�tres

+ isolation plafond cave

ancien bouquet :Pose 10 panneaux photovoltaiques(17%)en appoint PAC (83%)+ isolation sol combles et remplacement couverture fibro",,,"TOITURE TERRASSE",,,,,
"3849",,,30500,,,,,,,"H1",28,"NOR","76","SEINE-MARITIME","INDIVIDUEL",,,,164,2500,"AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE","nouveau bouquet :isolation sol combles-rplcmt couverture fibro

+ 2 fen�tres

+ isolation plafond cave

ancien bouquet :Pose 10 panneaux photovoltaiques(17%)en appoint PAC (83%)+ isolation sol combles et remplacement couverture fibro",,,"TOITURE TERRASSE",,,,,
"3850",,,30500,,,,,,,"H1",28,"NOR","76","SEINE-MARITIME","INDIVIDUEL",,,,164,10000,"AH - TRAVAUX D'AMELIORATION ENERGETIQUE","nouveau bouquet :isolation sol combles-rplcmt couverture fibro

+ 2 fen�tres

+ isolation plafond cave

ancien bouquet :Pose 10 panneaux photovoltaiques(17%)en appoint PAC (83%)+ isolation sol combles et remplacement couverture fibro",,,"TOITURE TERRASSE",,,,,
"3851",,,30504.2654,,,"18/04/2014","18/04/2014",2014,,"H2",53,"BRE","56","MORBIHAN",,,,,,,,,,,"ITE","PLASTIQUES",,3.9,191.23,
"3852",,,30576.30332,,,,,,,"H1",32,"HDF","60","OISE","INDIVIDUEL",1949,"de 1945 à 1973",,84,,,"Rénovation à plusieurs gestes de travaux",,,"ITE",,,,,
"3853",,,30602,,,,,,,"H1",28,"NOR","76","SEINE-MARITIME","INDIVIDUEL",,,,130,2000,"CODAH - ASE","1 - isolation murs Est / Nord et Sud par extérieur",,,"ITI",,,,,
"3854",,,30602,,,,,,,"H1",28,"NOR","76","SEINE-MARITIME","INDIVIDUEL",,,,130,1200,"DEPT - AIDE A L'HABITAT DURABLE","1 - isolation murs Est / Nord et Sud par extérieur",,,"ITI",,,,,
"3855",,,30602,,,,,,,"H1",28,"NOR","76","SEINE-MARITIME","INDIVIDUEL",,,,130,10000,"AH - TRAVAUX D'AMELIORATION ENERGETIQUE","1 - isolation murs Est / Nord et Sud par extérieur",,,"ITI",,,,,
"3856",,,30602,,,,,,,"H1",28,"NOR","76","SEINE-MARITIME","INDIVIDUEL",,,,130,8400,"CHEQUE ENERGIE REGION","1 - isolation murs Est / Nord et Sud par extérieur",,,"ITI",,,,,
"3857",,,30602,,,,,,,"H1",28,"NOR","76","SEINE-MARITIME","INDIVIDUEL",,,,130,2500,"AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE","1 - isolation murs Est / Nord et Sud par extérieur",,,"ITI",,,,,
"3858",,,30749.76303,,,,,,,"H1",32,"HDF","60","OISE","INDIVIDUEL",1949,"de 1945 à 1973",,115,,,"Rénovation à plusieurs gestes de travaux",,,"ITE",,,,,
"3859",,,30811.37441,,,,,,,"H1",32,"HDF","80","SOMME","INDIVIDUEL",1900,"av. 1945",,80,,,"Rénovation à plusieurs gestes de travaux",,,"COMBLES PERDUES",,,,,
"3860",,,31042.65403,,,,,,,"H1",32,"HDF","80","SOMME","INDIVIDUEL",1900,"av. 1945",,140,,,"Rénovation à plusieurs gestes de travaux",,,"ITE",,,,,
"3861",,,31218.95735,,,,,,,"H1",84,"ARA","42","LOIRE",,,,,,,,"TRES PERFORMANT - 3 BOUQUETS OU PLUS",,,"ITI",,,,,
"3862",,,31279.62085,,,,,,,"H1",32,"HDF","02","AISNE","INDIVIDUEL",1900,"av. 1945",,173,,,"Rénovation à plusieurs gestes de travaux",,,"ITE",,,,,
"3863",,,31279.62085,,,,,,,"H1",32,"HDF","80","SOMME","INDIVIDUEL",1949,"de 1945 à 1973",,188,,,"Rénovation à plusieurs gestes de travaux",,,"COMBLES PERDUES",,,,,
"3864",,,31327.01422,,,,,,,"H1",32,"HDF","80","SOMME","INDIVIDUEL",1900,"av. 1945",,130,,,"Rénovation à plusieurs gestes de travaux",,,"COMBLES PERDUES",,,,,
"3865",,,31499.52607,,,,,,,"H1",84,"ARA","42","LOIRE",,,,,,,,"TRES PERFORMANT - 3 BOUQUETS OU PLUS",,,"ITI",,,,,
"3866",,,31516.58768,,,,,,85000,"H1",32,"HDF","80","SOMME","INDIVIDUEL",1900,"av. 1945",,175,,,"Rénovation à plusieurs gestes de travaux",,,"COMBLES PERDUES",,,,,
"3867",,,31563.03318,,,,,,,"H1",32,"HDF","60","OISE","INDIVIDUEL",1949,"de 1945 à 1973",,240,,,"Rénovation à plusieurs gestes de travaux",,,"TOITURE TERRASSE",,,,,
"3868",,,31648.34123,,,,,,54392,"H1",32,"HDF","02","AISNE","INDIVIDUEL",1900,"av. 1945",,72,,,"Rénovation à plusieurs gestes de travaux",,,"ITE",,,,,
"3869",,,31877.72512,,,,,,14284,"H1",32,"HDF","60","OISE","INDIVIDUEL",1900,"av. 1945",,112,,,"Rénovation à plusieurs gestes de travaux",,,"COMBLES PERDUES",,,,,
"3870",,,31968.72038,,,,,,,"H1",32,"HDF","80","SOMME","INDIVIDUEL",1900,"av. 1945",,85,,,"Rénovation à plusieurs gestes de travaux",,,"ITE",,,,,
"3871",,,32120.37915,,,"19/04/2016","19/04/2016",2016,,"H2",53,"BRE","56","MORBIHAN",,,,,,,,,,,"ITE","PLASTIQUES",,4,169,
"3872",,,32227.48815,,,,,,31093,"H1",32,"HDF",,,"INDIVIDUEL",1900,"av. 1945",,83,,,"Rénovation à plusieurs gestes de travaux",,,"COMBLES PERDUES",,,,,
"3873",,,32227.48815,,,,,,,"H1",84,"ARA","42","LOIRE",,,,,,,,"TRES PERFORMANT - 3 BOUQUETS OU PLUS",,,"ITI",,,,,
"3874",,,32227.48815,,,,,,,"H1",84,"ARA",,,,,,,,,,"TRES PERFORMANT - 3 BOUQUETS OU PLUS",,,"ITI",,,,,
"3875",,,32258.76777,,,,,,28608,"H1",32,"HDF","60","OISE","INDIVIDUEL",1949,"de 1945 à 1973",,101,,,"Rénovation à plusieurs gestes de travaux",,,"ITE",,,,,
"3876",,,32298.5782,,,,,,,"H1",32,"HDF","60","OISE","INDIVIDUEL",1900,"av. 1945",,77,,,"Rénovation à plusieurs gestes de travaux",,,"COMBLES PERDUES",,,,,
"3877",25000,7383,32383,,"01/01/2013","01/01/2013","01/01/2013",2013,,"H1",28,"NOR","27","EURE","INDIVIDUEL",1972,"de 1945 à 1973",4,160,10550,"HABITER MIEUX DEPARTEMENT  COMMUUTE DE COMMUNE","Rénovation à plusieurs gestes de travaux",,,"ITE","LAINE MINERALE",120,4,194,
"3878",,,32650.23697,,,,,,,"H1",32,"HDF","60","OISE","INDIVIDUEL",1949,"de 1945 à 1973",,103,,,"Rénovation à plusieurs gestes de travaux",,,"ITE",,,,,
"3879",,,32846,12083.20379,"23/11/2017","14/08/2018","14/08/2018",2018,,"H1",44,"GDE",,,"COLLECTIF",,,,,,,"RENOVATION SIMPLE","KUF","THANE ET","TOITURE TERRASSE","PLASTIQUES",103,4.5,439,
"3880",,,32884.36019,,,"22/05/2017","22/05/2017",2017,,"H2",53,"BRE","56","MORBIHAN",,,,,,,,,,,"ITE","LAINE VEGETALE",,4.2,140,
"3881",,,33064.45498,,,,,,,"H1",84,"ARA","42","LOIRE",,,,,,,,"TRES PERFORMANT - 3 BOUQUETS OU PLUS",,,,,,,,
"3882",,,33093,,,,,,,"H1",28,"NOR",,,"INDIVIDUEL",,,,103,3500,"AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE","isolation des murs par l exterieur",,,"ITI",,,,,
"3883",,,33093,,,,,,,"H1",28,"NOR",,,"INDIVIDUEL",,,,103,2400,"CODAH - ASE","isolation des murs par l exterieur",,,"ITI",,,,,
"3884",,,33093,,,,,,,"H1",28,"NOR",,,"INDIVIDUEL",,,,103,10000,"AH - TRAVAUX D'AMELIORATION ENERGETIQUE","isolation des murs par l exterieur",,,"ITI",,,,,
"3885",,,33098.5782,,,,,,,"H2",53,"BRE","35","ILLE-ET-VILAINE",,1900,"av. 1945",,83,,,,,,"ITI",,,,,
"3886",,,33148,,,,,,,"H1",28,"NOR",,,"INDIVIDUEL",,,,130,2500,"AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE","Isolation des murs par l'extérieur 

+ isolation plancher combles",,,"ITI",,,,,
"3887",,,33148,,,,,,,"H1",28,"NOR",,,"INDIVIDUEL",,,,130,2000,"CODAH - ASE","Isolation des murs par l'extérieur 

+ isolation plancher combles",,,"ITI",,,,,
"3888",,,33148,,,,,,,"H1",28,"NOR",,,"INDIVIDUEL",,,,130,1800,"DEPT - AIDE A L'HABITAT DURABLE","Isolation des murs par l'extérieur 

+ isolation plancher combles",,,"ITI",,,,,
"3889",,,33148,,,,,,,"H1",28,"NOR",,,"INDIVIDUEL",,,,130,10000,"AH - TRAVAUX D'AMELIORATION ENERGETIQUE","Isolation des murs par l'extérieur 

+ isolation plancher combles",,,"ITI",,,,,
"3890",,,33175.35545,,,,,,31093,"H1",32,"HDF",,,"INDIVIDUEL",1900,"av. 1945",,83,,,"Rénovation à plusieurs gestes de travaux",,,"ITE",,,,,
"3891",,,33175.35545,,,,,,,"H1",84,"ARA","42","LOIRE",,,,,,,,"BBC RENOVATION",,,,,,,,
"3892",,,33218.95735,,,,,,,"H1",84,"ARA",,,,,,,,,,"PERFORMANT - BOUQUET 2 TRAVAUX",,,"RAMPANTS",,,,,
"3893",,,33310,,,,,,,"H2",84,"ARA",,,,,,,,,,,,,"COMBLES PERDUES",,,,,
"3894",,,33468,,,,,,,"H1",28,"NOR",,,"INDIVIDUEL",,,,58,2500,"AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE","remplacement toiture et isolation

+ porte d'entrée

+ 2 fen�tres de toit

+ poele à granulés",,,"TOITURE TERRASSE",,,,,
"3895",,,33468,,,,,,,"H1",28,"NOR",,,"INDIVIDUEL",,,,58,10000,"AH - TRAVAUX D'AMELIORATION ENERGETIQUE","remplacement toiture et isolation

+ porte d'entrée

+ 2 fen�tres de toit

+ poele à granulés",,,"TOITURE TERRASSE",,,,,
"3896",,,33468,,,,,,,"H1",28,"NOR",,,"INDIVIDUEL",,,,58,2000,"CODAH - ASE","remplacement toiture et isolation

+ porte d'entrée

+ 2 fen�tres de toit

+ poele à granulés",,,"TOITURE TERRASSE",,,,,
"3897",,,33468,,,,,,,"H1",28,"NOR",,,"INDIVIDUEL",,,,58,1500,"DEPT - AIDE A L'HABITAT DURABLE","remplacement toiture et isolation

+ porte d'entrée

+ 2 fen�tres de toit

+ poele à granulés",,,"TOITURE TERRASSE",,,,,
"3898",,,33480,2073.507109,"19/11/2017","07/03/2018","07/03/2018",2018,7271,"H3",94,"COR","2B","HAUTE-CORSE","COLLECTIF",1960,"de 1945 à 1973",3,83,,,"RENOVATION A PLUSIEURS GESTES DE TRAVAUX","XTHERM","ITEX","ITE","PLASTIQUES",120,3.8,282,0.032
"3899",,,33514.69194,,,,,,,"H1",84,"ARA","42","LOIRE",,,,,,,,"BBC RENOVATION",,,"RAMPANTS",,,,,
"3900",,,33658.76777,,,,,,28764,"H1",32,"HDF","60","OISE","INDIVIDUEL",1900,"av. 1945",,90,,,"Rénovation à plusieurs gestes de travaux",,,"COMBLES PERDUES",,,,,
"3901",,,33726.06635,,,"12/01/2011","12/01/2011",2011,,"H1",24,"CVL",,,,,,,,,,,,,"SARKING","PLASTIQUES",120,5.4,132,
"3902",,,34103.31754,,,,,,39344,"H1",32,"HDF","60","OISE","INDIVIDUEL",,,,155,,,"Rénovation à plusieurs gestes de travaux",,,"COMBLES PERDUES",,,,,
"3903",,,34123.22275,,,,,,,"H1",32,"HDF","80","SOMME","INDIVIDUEL",1900,"av. 1945",,95,,,"Rénovation à plusieurs gestes de travaux",,,"COMBLES PERDUES",,,,,
"3904",,,34123.22275,,,,,,,"H1",32,"HDF","80","SOMME","INDIVIDUEL",1949,"de 1945 à 1973",,96,,,"Rénovation à plusieurs gestes de travaux",,,"ITE",,,,,
"3905",,,34151.65877,,,"14/10/2011","14/10/2011",2011,,"H1",24,"CVL","28","EURE-ET-LOIR",,,,,,,,,,,"ITE","PLASTIQUES",130,3.6,189,
"3906",,,34294.78673,,,"11/12/2013","11/12/2013",2013,,"H2",53,"BRE","56","MORBIHAN",,,,,,,,,,,"ITE","PLASTIQUES",,3.8,227.39,
"3907",,,34345.97156,,,"23/07/2015","23/07/2015",2015,,"H2",53,"BRE",,,,,,,,,,,,,"ITE","PLASTIQUES",,3.7,193,
"3908",,,34363.98104,,,,,,,"H1",32,"HDF","02","AISNE","INDIVIDUEL",1976,"de 1974 à 1990",,140,,,"Rénovation à plusieurs gestes de travaux",,,"COMBLES PERDUES",,,,,
"3909",,,34629.38389,,,,,,41000,"H1",32,"HDF","80","SOMME","INDIVIDUEL",1900,"av. 1945",,96,,,"Rénovation à plusieurs gestes de travaux",,,"COMBLES PERDUES",,,,,
"3910",,,34703.31754,,,,,,,"H1",84,"ARA","69","RHONE","INDIVIDUEL",1945,"de 1945 à 1973",,214,,,,,,"RAMPANTS",,,,,
"3911",,,34715.63981,,,,,,,"H1",32,"HDF","60","OISE",,1900,"av. 1945",,185,,,"Rénovation à plusieurs gestes de travaux",,,"ITE",,,,,
"3912",,,34864,,,,,,,"H1",28,"NOR",,,"INDIVIDUEL",,,,117,3500,"AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE","Ré-isolation des combles 

+ murs par l'extérieur 

+ installation vmc",,,"RAMPANTS",,,,,
"3913",,,34864,,,,,,,"H1",28,"NOR",,,"INDIVIDUEL",,,,117,10000,"AH - TRAVAUX D'AMELIORATION ENERGETIQUE","Ré-isolation des combles 

+ murs par l'extérieur 

+ installation vmc",,,"RAMPANTS",,,,,
"3914",,,34864,,,,,,,"H1",28,"NOR",,,"INDIVIDUEL",,,,117,2000,"CODAH - ASE","Ré-isolation des combles 

+ murs par l'extérieur 

+ installation vmc",,,"RAMPANTS",,,,,
"3915",,,34968.72038,,,,,,39344,"H1",32,"HDF","60","OISE","INDIVIDUEL",,,,155,,,"Rénovation à plusieurs gestes de travaux",,,"ITE",,,,,
"3916",,,35132,,,,,,,"H1",28,"NOR",,,"INDIVIDUEL",,,,85,2000,"CODAH - ASE","isolation par l'extérieur

+ isolation des combles

+ pose de 2 fen�tres de toit

+ remplacement toiture",,,"ITI",,,,,
"3917",,,35132,,,,,,,"H1",28,"NOR",,,"INDIVIDUEL",,,,85,3500,"AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE","isolation par l'extérieur

+ isolation des combles

+ pose de 2 fen�tres de toit

+ remplacement toiture",,,"ITI",,,,,
"3918",,,35132,,,,,,,"H1",28,"NOR",,,"INDIVIDUEL",,,,85,7000,"AH - TRAVAUX D'AMELIORATION ENERGETIQUE","isolation par l'extérieur

+ isolation des combles

+ pose de 2 fen�tres de toit

+ remplacement toiture",,,"ITI",,,,,
"3919",,,35132,,,,,,,"H1",28,"NOR",,,"INDIVIDUEL",,,,85,14800,"CHEQUE ENERGIE REGION","isolation par l'extérieur

+ isolation des combles

+ pose de 2 fen�tres de toit

+ remplacement toiture",,,"ITI",,,,,
"3920",,,35480,,,,,,,"H1",28,"NOR",,,,,,,478,53950,"AH - TRAVAUX SECURITE ET SALUBRITE HABITAT","immeuble de 10 logements 

pas de travaux thermiques",,,"PLANCHER BAS",,,,,
"3921",,,35639.81043,,,"02/08/2014","02/08/2014",2014,,"H1",24,"CVL","28","EURE-ET-LOIR",,,,,,,,,,,"ITE","LAINE VEGETALE",,3.9,139,
"3922",,,35656.87204,,,,,,,"H1",84,"ARA","42","LOIRE",,,,,,,,"PERFORMANT - BOUQUET 2 TRAVAUX",,,"RAMPANTS",,,,,
"3923",15326.06635,20566.82464,35892.891,,,,,,,"H2",76,"OCC",,,"INDIVIDUEL",1960,"de 1945 à 1973",,,,,"RENOVATION SIMPLE",,,"RAMPANTS",,,,,
"3924",,,35968.72038,,,,,,,"H1",32,"HDF","60","OISE","INDIVIDUEL",1900,"av. 1945",,135,,,"Rénovation à plusieurs gestes de travaux",,,"COMBLES PERDUES",,,,,
"3925",,,36018.95735,,,,,,,"H1",32,"HDF","02","AISNE","INDIVIDUEL",1900,"av. 1945",,820,,,"Rénovation à plusieurs gestes de travaux",,,"COMBLES PERDUES",,,,,
"3926",,,36145.97156,,,"12/04/2014","12/04/2014",2014,,"H2",53,"BRE","56","MORBIHAN",,,,,,,,,,,"ITE","LAINE VEGETALE",,3.8,155.5,
"3927",,,36495.7346,,,,,,46177,"H1",32,"HDF","02","AISNE","INDIVIDUEL",1900,"av. 1945",,129,,,"Rénovation à plusieurs gestes de travaux",,,"COMBLES PERDUES",,,,,
"3928",,,36703,,,,,,,"H1",28,"NOR",,,"INDIVIDUEL",,,,128,2400,"CODAH - ASE","isolation par extérieur",,,"ITI",,,,,
"3929",,,36703,,,,,,,"H1",28,"NOR",,,"INDIVIDUEL",,,,128,1800,"DEPT - AIDE A L'HABITAT DURABLE","isolation par extérieur",,,"ITI",,,,,
"3930",,,36703,,,,,,,"H1",28,"NOR",,,"INDIVIDUEL",,,,128,3500,"AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE","isolation par extérieur",,,"ITI",,,,,
